#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-16-14-37-01
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	CKdW6v4I9TBijLqb98	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313591952.961129	Ct1HIeO8IFPLm0IY9	147.32.84.191	4490	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591953.250348	C7oa5o2OCteroBYz6f	147.32.84.207	2982	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591953.769347	CgW1nC305QaniyXPS	147.32.84.207	2984	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591954.040434	CiBhQoNCngvb26J7d	147.32.84.204	1624	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591954.040434	CEF3YRs3xsJWGQVHb	147.32.84.204	1625	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591954.090952	CEWQrP3HJUfziZH2ue	147.32.84.205	4237	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591955.232702	CbFccW2ygkQEsDZ4be	147.32.84.205	4239	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591957.044541	CbMKf61IGNdyUTjPe8	147.32.84.204	1631	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591957.044541	CzW1MI1oqtEbFitccc	147.32.84.204	1632	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591957.190047	CFqZGj3yVkZ0vunAEl	147.32.84.206	1826	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591957.190047	CkIzx34FzUzgBWV4pi	147.32.84.206	1827	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591957.802966	CvDjb4MW4bBgeQmAh	147.32.84.206	1829	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591957.861067	CUfNYb3K5S5jFXdHGb	147.32.84.206	1830	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591958.191668	CRvIFP2gXbq56LWXZf	147.32.84.192	2585	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591958.302319	CwoPXE3YWzxDmBiAai	147.32.84.192	2587	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591958.302319	CVyV1Q3FY34joXrlMd	147.32.84.192	2588	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591958.377162	C8tmd5iIgYsIgmdB8	147.32.84.192	2590	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591959.862036	CluATb3rR1zfdWqixk	147.32.84.192	2594	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591959.862036	CQpuAs2WK86MwynOef	147.32.84.192	2595	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591959.862036	CNqBVc3YD829erdyKf	147.32.84.192	2596	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591959.862036	CVN3eB27InlEzJ1uL4	147.32.84.192	2597	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591960.098444	CDBsBo4gSrmMeS6qi7	147.32.84.192	2600	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591960.151004	CZqYMC3McWzZHipSj8	147.32.84.192	2601	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591960.217521	CiSdiqosvGBYIBIid	147.32.84.207	3001	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591960.586219	CrrY1N2aTYXmJmdtUj	147.32.84.207	3003	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591960.661668	CL7W7B2K7bLQnrZzic	147.32.84.192	2604	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591960.661668	C0ZfmRKjXmW4U52Ii	147.32.84.192	2605	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591961.386237	CK5lab118w4wocSvgg	147.32.84.206	1846	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591961.386237	CaecmY2jJMRnooZaD6	147.32.84.206	1847	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591961.556486	CJdMHw2xTRSSGujn1c	147.32.84.165	4804	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591961.556486	CusEQz3g8UvKWEgdE2	147.32.84.165	4805	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591961.854538	CVdaWIs7zmoi4cFv1	147.32.84.207	3008	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591962.041566	CwsAlX2MeNcoH1yKA7	147.32.84.207	3009	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591962.738314	Czwz0dfs8iRaYmMce	147.32.84.207	3015	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591962.996116	C4noUe2AOFUi2UoVMg	147.32.84.165	4810	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.013259	C5tXuq4jV3ocP8muu4	147.32.84.165	4811	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.121107	C5ivr42wTpNaOii8ih	147.32.84.204	1643	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.141831	COhYNOi3yNEQNReRi	147.32.84.204	1644	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.283071	CKhfQkITX7W815ll3	147.32.84.207	3016	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.364438	CThTu14AfwOCRoAV4b	147.32.84.205	4258	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.364438	C8spXB4iumz4vF2Tli	147.32.84.205	4259	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.629468	Czdyvy1IxOxqmlNnX5	147.32.84.192	2619	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.629468	CdwNZx11T99miv56C4	147.32.84.192	2620	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.730034	Ct9fF12FtDC6aKWxR	147.32.84.191	4513	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.803528	C4OJpV25HcyvUlPx4g	147.32.84.204	1646	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.803528	CLh6Qy4nQYmV1DVPo7	147.32.84.204	1647	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.960284	Cf5SbY2DmB1X58xF21	147.32.84.205	4262	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591963.960284	CHLuIg3Er7kFtyoQhf	147.32.84.205	4263	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591964.334993	Cjtft141MhRLmZMtNj	147.32.84.191	4514	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591964.395333	C4MjZe4Jp6LoUph4ia	147.32.84.165	1051	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591964.541061	CHHLvx34JwPQpL6R43	147.32.84.165	4859	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591964.812925	Cdw4NmHodGOCwi522	147.32.84.165	4872	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591964.829468	CtqXN1311Y9rsUiBDi	147.32.84.165	4873	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591965.142087	C1r34t35O9egpjQsbj	147.32.84.208	1124	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591965.142087	CqjqWP2KfpgCvBLWS7	147.32.84.208	1125	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591965.414484	CE7wBw2DklWxBNvUQ8	147.32.84.206	1858	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591965.414484	CZFGJU3gmIxML1K3Hl	147.32.84.206	1859	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591965.933708	CFpNeB2U2LHigjOlej	147.32.84.204	1657	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591966.218126	CoH52i2Wn0Y2oAwTh2	147.32.84.206	1300	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591966.434617	CP729e4ffChOys7lg6	147.32.84.204	1660	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591966.436349	C2FrcG1jvifkHxcCPe	147.32.84.204	1661	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591966.785159	CEvBoC2M9n0bTfxu7	147.32.84.204	1666	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591966.806842	CmfigI2jSq62Dpzltj	147.32.84.208	1137	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591966.838785	COWzr02wLdeE3LLb0l	147.32.84.205	4272	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591966.948479	CkP5Qg4uQCBWZhORdf	147.32.84.208	1138	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591967.245304	C7OvcO1OVLbxPPzw29	147.32.84.205	4273	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591967.480901	CcsDiG3uKBnl95AiEb	147.32.84.192	2627	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591967.480901	CsLP6s433REKyawLO9	147.32.84.192	2628	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591967.891442	CxChCJ3lcJj8EcPwp4	147.32.84.191	4522	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591968.038874	C2qx0y4gnRhv2rBzDg	147.32.84.208	1146	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591968.038874	ChvbRx4ZOM73ZG5H33	147.32.84.208	1147	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591968.290526	CP4NVM1YrlGmn8k0k	147.32.84.191	4528	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591968.750003	CVjLTr1HccrWTrEBc	147.32.84.193	1113	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591968.834549	Cm8CEFzMm40TOX605	147.32.84.207	3027	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591968.867219	CPk8t533YZJeFu6y1b	147.32.84.193	1114	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591968.890781	CJ74K166nVffibM6c	147.32.84.207	3029	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591969.950586	CYto7vlfJ56F5ZcJ	147.32.84.193	1118	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591969.950586	CDavzs4sUBwwC1rxRb	147.32.84.193	1119	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591970.939890	C5KNCp4xYT6WsdMEW5	147.32.84.206	1870	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591970.939890	CAeMLR1DexX2U16oDi	147.32.84.206	1871	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591971.602265	Ceh51S2xuIqYtHmVyg	147.32.84.193	1125	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591971.871495	CUn9yf1eG8Di0gPPSa	147.32.84.193	1126	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591972.526357	CvgDTQ2rWVsr3UwZna	147.32.84.193	1128	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591972.526357	CrC7Ca40kQG5DMebW6	147.32.84.193	1129	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591973.024004	CiVzLP2tTvxHKoUoTc	147.32.84.207	3046	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591973.122605	CMbs8612i1z9V9D3l9	147.32.84.207	3047	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591973.629791	CHPaNJ1ODWaWRyd0ug	147.32.84.193	1132	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591973.708831	CVRmhF18A2G3dcTHm4	147.32.84.193	1133	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591973.708831	ChpISB14rXBQeTk33d	147.32.84.206	1879	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591973.708831	ChxOpWmXfgrytVpN	147.32.84.206	1880	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591974.687841	C2czx31uqaxyRbWtt6	147.32.84.206	1882	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591974.687841	CUpkoY1wHQMa9x92oj	147.32.84.206	1883	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591974.687841	CvGX5fVHLAMgFn9z3	147.32.84.206	1885	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591974.959462	CZOOLs1L4ymVo5CMj5	147.32.84.206	2098	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313591975.253928	Cng5cc2G1wQl9PYP4i	147.32.84.192	2676	61.17.216.94	6667	irc_line_too_short	-	F	bro
1313591975.281283	CVUqxL3iXLs7Jgb152	147.32.84.191	4540	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591975.330844	C0kkqu4eTlM84lMoS3	147.32.84.206	1886	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591975.592099	CyyJvB31QLoaBX3Pxd	147.32.84.191	4541	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591975.592099	CHxX6rE8iBkipPTl3	147.32.84.192	2654	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591975.592099	CaXOUw30Y4IBAJDWU3	147.32.84.192	2655	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591975.663673	CkKfbP3CuxUGlIexYl	147.32.84.192	2657	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591975.663673	ChV8t14SnCNFFB8aC2	147.32.84.192	2658	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591975.928979	Cng5cc2G1wQl9PYP4i	147.32.84.192	2676	61.17.216.94	6667	irc_invalid_command	-	F	bro
1313591975.928979	Cng5cc2G1wQl9PYP4i	147.32.84.192	2676	61.17.216.94	6667	bad_HTTP_request	-	F	bro
1313591975.928979	Cng5cc2G1wQl9PYP4i	147.32.84.192	2676	61.17.216.94	6667	empty_http_request	-	F	bro
1313591976.267043	CHVAex3hsz172XRXxg	147.32.84.191	4546	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591976.637769	CkdtDv2W5XYCPq5CX8	147.32.84.208	1065	50.7.244.234	65500	unknown_dce_rpc_auth_type_82	-	F	bro
1313591976.894573	Ck8N0J2ysNqgMCeVjb	147.32.84.191	4547	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591976.940244	CV7Md92dNzctxDXJV8	147.32.84.191	4548	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591976.940244	CqHcle3tpnhCkV9Uc4	147.32.84.191	4550	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591977.142346	CWPzpbp7guSHlt5t7	147.32.84.191	4551	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591977.142346	Cm7FQT1GkZR8MSzEPj	147.32.84.207	3062	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591977.200747	Cm9KwcgIu0BTuZE2h	147.32.84.207	3063	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591977.249215	CbEXeH3zhIjBirn69	147.32.84.191	4554	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591978.044141	CI4gor3BZSh9h0qocl	147.32.84.165	4986	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591978.044141	Cu9gbl2uuXY0o9bjwj	147.32.84.165	4987	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591978.435278	C6elP93dCN1o6bFSUg	147.32.84.205	4305	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591978.435278	CFyimn4pYZCyk1kg7c	147.32.84.205	4306	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591978.561190	Cb1M3k1qts0yeinlme	147.32.84.192	2665	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591978.733090	CZOf0t12kMTrHBNfbi	147.32.84.192	2667	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.243226	CRt2wt2vLpfZETlHNk	147.32.84.208	1171	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.243226	ClxA2Q3zQWT3h9KhDh	147.32.84.208	1172	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.437050	CmU91r3JgNnH1VjIhk	147.32.84.208	1177	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.437050	CZ6yeX1lYss2KBfRP9	147.32.84.208	1178	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.503184	Ck1jPy4EqlOihLxw55	147.32.84.204	1695	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.503184	CCQg8B1aEt2NQNc9hd	147.32.84.204	1696	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.721931	CMaaxR3iY4jeJOCOE2	147.32.84.165	1027	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.721931	CxEFFc3XXnlPrrRXck	147.32.84.165	1028	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.721931	Cu60Cu1gzZodolWNvg	147.32.84.165	1029	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.721931	Cq8bfw20e003VJmYo8	147.32.84.165	1030	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.884268	CBbljo3ieUFtcICDf9	147.32.84.165	1035	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591979.884268	Ck0ExZ2EbZezdV6z68	147.32.84.165	1036	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591980.826872	CAORyv2jG7TiFibsXa	147.32.84.204	1698	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591980.826872	C0lY4l4b0YAME2ng88	147.32.84.204	1699	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.095441	CEg4WqrGTxY6mLXW1	147.32.84.205	4315	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.154458	CeZsli4IpuEXbe2JV1	147.32.84.205	4316	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.653609	ChXrj94NVmr5lzz3ii	147.32.84.208	1186	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.653609	CnLC7Nmz0enb4Tazg	147.32.84.208	1187	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.718724	CcmyUC1t8O6nB06BC5	147.32.84.193	1150	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.718724	CFfWKJ7sYu6CSxixe	147.32.84.193	1151	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.718724	C5fVV92QWfH5fwo3f9	147.32.84.193	1152	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.718724	Ct0BOX3FyyCQcO95a	147.32.84.193	1157	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.806851	CHsSgp2rt82DKRFPR3	147.32.84.193	1160	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591981.806851	CPmpeo1fZgHKTB7dh9	147.32.84.193	1161	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591982.043726	C0Agyp46IDDMySB9nd	147.32.84.208	1190	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591982.064637	CglY5q1qqMMiuoXb85	147.32.84.208	1191	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591982.361121	CqJ3TN334jepcJfDEh	147.32.84.208	1195	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591982.361121	CRcWYz1yISH9gQaaq9	147.32.84.208	1196	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591982.606499	CZKhQx38flEtq9ajs8	147.32.84.205	4325	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591982.606499	CR3OIv2vokal3qcwi7	147.32.84.205	4326	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591982.852030	C0QFCC11keOpMmhdW4	147.32.84.208	1198	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591982.852030	ClmSmo4H8xhdCNFAMd	147.32.84.208	1199	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591983.142657	CH5LmD4Azi98rErQnc	147.32.84.191	4570	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591983.223394	Cb0Wmb4xkHrDXsCDkd	147.32.84.191	4571	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591983.223394	CFddAJ56Io8o4oM79	147.32.84.206	1907	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591983.223394	CyuSkf3KPZbOGKUcve	147.32.84.206	1908	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591983.287837	ChfEfw1DEeSyA4oOwj	147.32.84.191	4572	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591983.311704	CvqDDW1ptZ50Rmxdcl	147.32.84.191	4573	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591983.512718	C4E0X23uXt9pvlrD49	147.32.84.165	1053	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591983.512718	ClgBeg4gE8sRwpsPSi	147.32.84.165	1054	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591985.733355	CiSsGY3B5ZX72bW7yc	147.32.84.207	3081	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591985.839663	CSzPzW2Vwoa0UTvyQe	147.32.84.207	3082	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591986.983213	CcLu6H1juH4t6GEfml	147.32.84.206	1916	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591987.002467	CwvMGW2himxmVaLzd	147.32.84.206	1917	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591987.002467	CJrxGOZVaXaUkdjXk	147.32.84.206	1918	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591987.081428	CzXCqD32s0Kyu9GnWk	147.32.84.206	1919	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591988.106328	CS2Xce2zgpvdsHNcYf	147.32.84.193	1179	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591988.106328	C3RAyX2TtSMtqSPHCa	147.32.84.193	1180	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591989.296473	CpCIvD4nFIS9p2Iuib	147.32.84.207	3090	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591989.474368	CPanVp2JKLVy2k56Mf	147.32.84.207	3091	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591989.998463	C1aIGm2snhBK29OLH9	147.32.84.165	1072	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591990.008315	CGFSzL1PzSL7QxpHU2	147.32.84.165	1073	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591990.036327	CVaGb2w90TFGfbiW7	147.32.84.193	1025	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591990.772806	CxAVSn3yeWtHkmFkh9	147.32.84.205	4345	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591991.343958	CCcD0421PQMvdOtmQ4	147.32.84.204	1720	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591991.453968	CLhqQ34WPonj0f0m3g	147.32.84.207	3103	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591991.531247	C9xweg3QS6Jp5V6DH2	147.32.84.205	4348	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591991.879987	CQUtBk3T8V2Ui80sG8	147.32.84.207	1673	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591992.182214	CtDLig1wJ1GTtXcORl	147.32.84.207	3107	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591992.381054	CO77sd1Kno6rzv48hl	147.32.84.191	4601	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591992.433965	CoNEw4xSIwyZG0XT6	147.32.84.191	4602	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591992.479200	CqVlf94xKfIt2rTrld	147.32.84.204	1722	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591993.063584	CeIS2u1ngAt0kqDrga	147.32.84.191	4604	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591993.103070	CuRvNX393xIjelIqn	147.32.84.191	4605	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591993.298557	CyTBFe2NBHNrBotU1k	147.32.84.205	4354	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591993.306708	CbJleT3F0338Njh4ag	147.32.84.205	4355	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591993.546019	CViD5UzGh2NaaEMo9	147.32.84.165	1088	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591993.656360	CF1NZJ27hRnnajLGMd	147.32.84.165	1089	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591994.521305	CStROm2TVAxNm3r1O7	147.32.84.191	4609	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591994.979393	COgeZ22SCqfEJweyk6	147.32.84.191	4610	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591995.285107	CFWw8F3neml5IFoMl6	147.32.84.208	1232	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591995.285107	Cz15xx3MR2iS1tsW7f	147.32.84.208	1233	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591996.417987	Ckx5eB2fXxQy6UyQF5	147.32.84.205	4367	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591996.445122	Cuet5t1jDQ1BAAS6m4	147.32.84.205	4368	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591996.565708	CxrX6b3EVFCeMYEyZd	147.32.84.204	1736	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591996.565708	CtWMH34SupmNUdJUX4	147.32.84.204	1737	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591997.087980	CUZSXT1qOnv7nR93Da	147.32.84.208	1240	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591997.131555	CMYvaQxKWgA1aRBKb	147.32.84.208	1241	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591997.663039	Cp5vwq1swiZalXTwE6	147.32.84.193	1205	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591997.663039	CfMQih1eYHAG6K7QEd	147.32.84.193	1206	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591997.685966	C3ank73Wu3MLy9oPPc	147.32.84.191	4622	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591997.890403	CImuen2e02mD538jm2	147.32.84.191	4625	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591998.905489	CPF47c2hx537gTgOsk	147.32.84.207	3125	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591998.971807	CG1F4n3Rz9F5X5wYYf	147.32.84.207	3126	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591999.048161	CMHuPe1cfdKt94OANd	147.32.84.204	1744	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591999.048161	CIr6ES2HKfjRqidbrl	147.32.84.204	1745	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591999.275599	CpBh8Z1CL1cvy18UCi	147.32.84.207	3127	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591999.337754	CTjiOl35R9EIoicbL7	147.32.84.207	3128	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591999.418410	CVv8Gl1iDU6nkkcpne	147.32.84.208	1150	50.7.244.234	65500	unknown_dce_rpc_auth_type_83	-	F	bro
1313591999.586136	CVv8Gl1iDU6nkkcpne	147.32.84.208	1150	50.7.244.234	65500	unknown_dce_rpc_auth_type_39	-	F	bro
1313592000.386676	CPPtfn4h2N1BJmJPBl	147.32.84.205	4376	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313592000.386676	CLkZtU1SXOALSXf24e	147.32.84.205	4377	147.32.80.9	53	dns_unmatched_msg	-	F	bro
